PC1,PC2,PC3,PC4
-0.36922209786812954,0.05998507387355586,0.32133135766941684,-0.057889467424856594
-1.4806644815386774,-0.15182950785375904,-0.37655415966612643,-0.1378320244038199
-1.1856924040049601,0.09204467379938092,0.6463791146857549,-0.20802460319529223
-1.6679990452709996,-0.09459696099383447,-0.32011931262946935,0.3054043140214803
-0.8013043606504529,-0.004417236978313513,-0.16787837526838592,1.1485736893446397
-1.3654653853370413,-0.19465698949811322,-0.5267088891194038,-0.05647584746597428
-0.6396244920947797,-0.11915180723882095,-0.19683217120600588,0.06713274125555982
-1.8047001813452563,-0.24409218735608754,-0.8662514299749586,-0.05694164600546092
-1.330646572369619,0.17926209221524114,0.7108513729569584,0.6921494111318659
-1.2223973025138941,-0.33548133592228263,-1.0760840891025039,-0.1651812999700659
-0.6025773654734434,-0.06784166471304,-0.1705206163944937,0.608474225291167
-1.0388086496735875,-0.19307997963070206,-0.49518344179033025,-0.3835881670494676
-0.9618349498481658,-0.19422406493819114,-0.4009515566679232,-0.3343304295619494
-1.7661827008352258,-0.5259584998796906,-2.038331067101765,-0.17754664747191126
-0.6971199418784096,-0.18778747856012415,-0.44958692213114704,-0.14626473257914827
-1.5916680178779272,-0.2969327474523673,-0.9648207919580595,-0.5190426378556976
-1.3671796744845912,-0.06010314449470228,0.020150753950699332,0.26121666520020825
-0.8325249990169734,-0.013810557015957523,0.04836027523830239,0.785229697458593
-1.6847377185462535,-0.1429651442905361,-0.3757099257533664,0.2863973318467614
-1.6148484690381784,-0.17564852477098578,-0.6862909542619476,0.21356859268442804
-1.2586983572399952,-0.10600968500386816,-0.34421666515977223,0.36721886171652485
-1.23491369910435,-0.26366825903106184,-0.931055723521362,0.3247821470301216
-0.7688058996741626,0.037989117212343465,0.23484606680284895,0.29708706022026904
-0.5009672659531843,-0.008692042409215383,0.522444645690886,-0.7840212378736635
-0.21441312964083017,0.2512392373371571,1.560847944352277,-0.4771113146015029
-0.20593840088749676,0.21463040024816638,1.5704539071082948,-0.8965163726059617
-0.7988006417913405,0.04410941506260159,0.7165458340133392,-0.5048861674659848
-0.1500897186484498,0.3183569231814545,1.9613568739820113,-0.8612979307106088
-0.24518160155285387,0.009008991448360435,0.3713828149459537,-0.24920585226314754
-0.823407915227255,-0.050160263865022064,0.5857619010206899,-0.9211874317747496
0.1291050153993279,0.13102205676344625,1.187032679910828,-0.98273812861783
-0.27778202819398223,0.13682853496354647,0.9059473821568893,0.05537543916931745
-0.3421761442532095,0.30906500208399124,1.842204112026358,-0.7253363480487394
-0.22110762067713427,0.0036835946806711393,0.5183750265662083,-0.5306176899299531
-0.3410292743317614,0.3466115566108019,2.0512680311691307,-0.6228020843943559
-0.13461425328050547,-0.07765758709331895,0.3669947053919118,-0.7527018323643174
0.4720260536488801,0.16392466181169726,1.2469602123036412,-0.790797724617145
-0.30025900235865055,-0.1045483032065068,0.15312046225035117,-0.7957088993354514
-0.06498764425135735,0.29679854820777624,1.6631938448294008,-0.3701648349774077
-0.7975437288536226,0.27672727389595053,1.7383899809505095,-0.981505731572537
0.8894966571247795,0.1322246960715138,1.7831833142738254,-1.7759614472753351
-0.7296257815103687,0.052397430269781706,0.7807325371228381,-0.6949513521166983
0.4377567599026853,0.12864790593366188,1.0091130462206457,-0.1593187642146779
-0.6976896001177566,-0.17048366856692007,-0.1475229248956453,-0.3798808608599328
-0.2717365045596191,-0.028572358269137666,0.5813783007151347,-1.1518533228019083
-1.0053350104956345,-0.24959548096314665,-0.3928253066276607,-1.2449829780870763
-0.2078811692868025,0.23326757419742372,1.582807337061535,-0.6489637495665747
-0.642411486007427,-0.00612629814025969,0.5257867390909506,-0.9927713384566161
0.32496406871851446,0.24879205614028968,1.6078902879679011,-0.534704316936659
-0.2896453356770572,0.1299894876990247,1.144983996577342,-1.19524217372409
-0.22101981645678775,0.20023609663035932,1.2998340438651028,-0.6109105741771247
-0.32354127994829995,-0.012706531467638036,0.4897005704816333,-0.6037872490916381
0.4813397635989551,0.4186229791691744,2.1108718022878703,-0.06285792920610588
-1.0020621411689032,-0.26814834519332736,-0.6231470641818968,-0.7304165946334132
0.22149424852192703,0.49457562795808757,2.5594958206739125,-0.29506643897350127
-0.7379735789704636,-0.22385620982629859,-0.39479441947514776,-0.7336644699905713
0.23086684141795694,0.23155716468718604,1.410395425051748,-0.5176530459798255
-0.2618438706585143,0.13145561631063696,1.1544749531690532,-0.8894322585604888
0.20830181912332707,-0.05839618974600826,0.2330158678626503,-0.7084417629085115
-0.20229466500867146,0.0818376688788882,0.825742704580309,-0.49581419219475575
0.42402740558586244,0.5121934116884933,2.3103235433659637,0.3771135824022591
-0.7803227137401363,-0.18471282612333512,-0.003355180492661999,-1.8085952115276862
0.5392694063458583,0.4162558934072004,2.1455153500652773,-0.19859950374861327
-0.2771359657850417,0.29033953312932054,1.4425661362683846,-0.3322278566725205
-0.30948672503148233,-0.06486577427838706,0.3502783847429362,-0.6832862177259396
-0.30351407199086244,0.20319945251431873,1.4766594792639753,-0.9685367897031875
-0.37723270218407134,-0.10340421789901806,0.058888577127942654,-0.8449666368229701
0.10217011936422579,0.08537875832118887,1.0209298122015704,-1.0661707792681376
0.5703933233641396,0.2101796215549161,1.3019946012688333,-0.22204900021840648
-0.2057302042531197,0.03453157596120539,0.9147896758047338,-1.241955143337533
-0.017661317260107216,0.32862675147950543,1.508331562856095,0.013844856137330901
-0.38416252438348375,0.12003202824563948,1.3707557664361867,-1.3805063792955672
0.13925112874185216,0.012969411307983044,0.6644324634441502,-1.0627664361997544
-0.09517040942352646,-0.1242891770936924,0.09720965263691762,-1.3807531305315168
0.09989012325950081,0.24251229555710452,1.521770163575965,-0.6626883568246063
-0.3512588574674043,-0.0742567519790262,0.20818082264236512,-0.716861834440446
-0.06921264776863145,0.31777266985593133,1.7225280611796616,-0.3729726940958415
-0.8899889442929964,-0.1612939587649095,-0.16182420548614496,-0.6261635793402842
-0.17269348487091507,0.19017421354811562,1.4952122091704376,-1.248048335941454
-0.5110432355344424,-0.1829501351430642,-0.14595211874992864,-1.1198085502292443
-0.2663947018304553,0.3166637950361603,1.6450723568923658,-0.1953837783993268
-0.09691204244816087,0.19777300650028473,1.2980804540364455,-0.7180957662920413
-0.9546793051165614,0.1424648163793553,1.005544118404326,-0.40114097425068773
0.02598787891525836,0.3210152042864049,1.7671766269470361,-0.6249159668497358
0.0068431837675931514,-0.1523139819074733,0.026818382765825058,-0.9236805531736367
-0.23440893776483596,-0.0952068400342567,0.09412694703996548,-0.7241390822296181
0.3988677468608045,0.42010513740998395,2.3190184481822476,-0.9193450882459333
-0.946008128363396,-0.003696916062567138,0.25128360519055737,-0.5406901108087513
-0.02883132051301363,0.09099448298378736,1.004030155269247,-0.7861853138715934
0.15989799968178353,0.27520698293594636,1.4601074873123643,-0.46322737774850076
-0.09226854588432881,0.17106617446358063,1.2605160788034346,-0.7585383014309912
1.4629054733894091,-0.3762172907373023,-1.280824643804941,-0.6511699359491538
2.063219816510984,0.1487104756912983,0.4372728530352258,0.6315901772325622
